fold,set,oof_index,sample_id
4,train,278,44099
4,train,280,44415
4,train,281,98629
4,train,283,53719
4,train,284,40744
4,train,285,19496
4,train,286,72449
4,train,287,48482
4,train,288,36733
4,train,289,81718
4,train,290,51579
4,train,291,23822
4,train,292,91378
4,train,293,68057
4,train,294,67526
4,train,295,78746
4,train,296,52481
4,train,297,30961
4,train,298,51735
4,train,299,16887
4,train,300,83936
4,train,301,76403
4,train,302,96069
4,train,303,59068
4,train,304,24975
4,train,306,39314
4,train,308,63152
4,train,309,1317
4,train,310,4739
4,train,311,10173
4,train,312,26076
4,train,314,71829
4,train,316,30054
4,train,318,48541
4,train,320,64556
4,train,321,1800
4,train,323,92463
4,train,324,30616
4,train,325,92026
4,train,326,62491
4,train,327,98307
4,train,329,95044
4,train,330,78546
4,train,331,60238
4,train,334,51043
4,train,336,82839
4,train,337,6440
4,train,338,4099
4,train,339,13330
4,train,340,23785
4,train,341,31644
4,train,342,13477
4,train,343,3001
4,train,344,39172
4,train,345,66981
4,train,346,21245
4,train,347,84535
4,train,349,1002
4,train,350,79446
4,train,351,56214
4,train,352,7676
4,train,353,86474
4,train,354,27707
4,train,356,88131
4,train,357,18053
4,train,359,79864
4,train,360,61382
4,train,361,20851
4,train,362,64844
4,train,363,92613
4,train,365,12247
4,train,366,3402
4,train,367,80574
4,train,368,91274
4,train,369,8127
4,train,370,40256
4,train,371,5796
4,train,372,22582
4,train,373,27387
4,train,374,87577
4,train,375,4906
4,train,376,54568
4,train,377,27136
4,train,378,41777
4,train,379,92565
4,train,382,12373
4,train,383,71894
4,train,384,37827
4,train,385,48434
4,train,387,2862
4,train,388,86620
4,train,390,60148
4,train,391,47849
4,train,392,93175
4,train,393,24646
4,train,394,91934
4,train,395,83968
4,train,396,66378
4,train,397,75875
4,train,398,12475
4,train,399,96846
4,train,400,19505
4,train,401,53358
4,train,402,19769
4,train,403,29644
4,train,404,38308
4,train,405,64466
4,train,406,6726
4,train,407,43023
4,train,408,80582
4,train,409,79067
4,train,410,92842
4,train,411,90493
4,train,412,9266
4,train,413,72388
4,train,414,93684
4,train,416,53906
4,train,417,89022
4,train,418,25321
4,train,419,5231
4,train,420,64210
4,train,421,7366
4,train,422,90615
4,train,425,81488
4,train,426,92931
4,train,427,96152
4,train,428,49069
4,train,430,28341
4,train,431,89082
4,train,432,92623
4,train,433,95028
4,train,434,75532
4,train,435,21942
4,train,436,81888
4,train,438,24173
4,train,439,15080
4,train,440,85418
4,train,441,6036
4,train,442,77555
4,train,444,87272
4,train,446,28272
4,train,447,79349
4,train,448,30415
4,train,449,73484
4,train,450,68151
4,train,451,3304
4,train,452,42136
4,train,453,51121
4,train,454,45770
4,train,455,72573
4,train,456,31603
4,train,457,19160
4,train,458,98162
4,train,459,15181
4,train,460,42227
4,train,461,13904
4,train,462,35392
4,train,463,79662
4,train,464,8025
4,train,465,48903
4,train,469,35323
4,train,470,9879
4,train,471,93436
4,train,474,15690
4,train,475,76126
4,train,477,64343
4,train,478,30353
4,train,479,1073
4,train,480,12470
4,train,481,58663
4,train,483,9545
4,train,484,19320
4,train,485,6800
4,train,486,26382
4,train,488,66619
4,train,489,49029
4,train,490,26329
4,train,491,81478
4,train,493,96455
4,train,494,63408
4,train,495,93716
4,train,496,43271
4,train,498,14171
4,train,500,83075
4,train,501,31096
4,train,502,2604
4,train,503,5955
4,train,504,29084
4,train,505,18461
4,train,506,10988
4,train,507,70832
4,train,509,48951
4,train,510,42230
4,train,511,73766
4,train,512,8725
4,train,513,96316
4,train,514,98326
4,train,515,18008
4,train,516,37625
4,train,517,44798
4,train,518,83793
4,train,519,87738
4,train,520,43105
4,train,521,86882
4,train,522,98461
4,train,523,66617
4,train,524,86917
4,train,525,20266
4,train,527,87645
4,train,529,14295
4,train,530,88380
4,train,531,38670
4,train,533,44964
4,train,534,30120
4,train,535,33886
4,train,537,43507
4,train,538,56807
4,train,539,28178
4,train,540,48872
4,train,541,85196
4,train,542,20985
4,train,543,5558
4,train,544,15787
4,train,545,50220
4,train,546,28481
4,train,547,62776
4,train,548,15858
4,train,549,87168
4,train,551,50604
4,train,552,12195
4,train,553,35555
4,train,554,22072
4,train,555,18291
4,train,556,5759
4,train,558,82726
4,train,560,77541
4,train,561,54518
4,train,562,19677
4,train,564,74468
4,train,565,5307
4,train,566,29485
4,train,567,7204
4,train,568,46401
4,train,569,65350
4,train,570,65138
4,train,571,78381
4,train,572,52185
4,train,573,36441
4,train,574,74861
4,train,575,33112
4,train,576,31406
4,train,577,97478
4,train,578,93945
4,train,579,75537
4,train,581,36642
4,train,582,977
4,train,583,38166
4,train,584,77167
4,train,585,75636
4,train,586,6397
4,train,588,7661
4,train,589,88717
4,train,590,5817
4,train,592,40732
4,train,593,73290
4,train,594,29116
4,train,595,90614
4,train,597,74227
4,train,598,88962
4,train,599,67113
4,train,601,51918
4,train,603,38888
4,train,604,66881
4,train,607,42910
4,train,608,18705
4,train,610,18850
4,train,611,98702
4,train,612,79920
4,train,614,21730
4,train,616,18796
4,train,617,903
4,train,619,64374
4,train,621,81861
4,train,622,46737
4,train,623,84998
4,train,625,68758
4,train,626,27541
4,train,627,70221
4,train,628,93634
4,train,629,54925
4,train,630,86277
4,train,632,77301
4,train,633,98756
4,train,634,20876
4,train,635,46570
4,train,636,45735
4,train,637,14809
4,train,638,1949
4,train,640,91399
4,train,641,55907
4,train,642,74609
4,train,643,91595
4,train,644,53194
4,train,645,82973
4,train,646,18660
4,train,647,70569
4,train,648,83492
4,train,649,61001
4,train,651,35882
4,train,652,60892
4,train,653,66173
4,train,654,85702
4,train,655,10923
4,train,656,7639
4,train,657,64647
4,train,658,43457
4,train,659,51673
4,train,661,55495
4,train,662,78929
4,train,663,51015
4,train,664,81099
4,train,666,90532
4,train,667,92501
4,train,668,2374
4,train,669,50544
4,train,670,69600
4,train,671,75234
4,train,672,88881
4,train,673,48408
4,train,674,2203
4,train,676,9644
4,train,677,81217
4,train,678,71697
4,train,679,53521
4,train,681,14268
4,train,682,25544
4,train,683,81053
4,train,684,60812
4,train,685,45211
4,train,686,31592
4,train,688,62158
4,train,689,18446
4,train,690,37753
4,train,691,80920
4,train,692,30268
4,train,693,98929
4,train,694,26744
4,train,695,47102
4,train,697,66522
4,train,698,59177
4,train,700,93068
4,train,701,7920
4,train,702,67570
4,train,703,51993
4,train,704,31304
4,train,705,67043
4,train,707,64008
4,train,708,65722
4,train,709,59518
4,train,710,55427
4,train,711,54154
4,train,712,46837
4,train,713,55248
4,train,715,27129
4,train,716,44719
4,train,717,70626
4,train,719,52648
4,train,720,68390
4,train,721,5898
4,train,723,67310
4,train,725,60987
4,train,726,40430
4,train,727,79293
4,train,728,92202
4,train,729,41338
4,train,732,52345
4,train,734,38501
4,train,735,97136
4,train,736,52903
4,train,737,11545
4,train,738,17424
4,train,740,84984
4,train,741,40500
4,train,742,37574
4,train,743,60060
4,train,744,67116
4,train,745,76643
4,train,746,39826
4,train,747,22045
4,train,749,20153
4,train,750,35764
4,train,751,78286
4,train,752,85656
4,train,754,88801
4,train,755,51941
4,train,756,1944
4,train,757,78590
4,train,759,6071
4,train,761,13348
4,train,763,19242
4,train,764,11326
4,train,766,71793
4,train,767,34451
4,train,768,71874
4,train,770,23141
4,train,771,96128
4,train,772,50980
4,train,773,61128
4,train,775,60415
4,train,776,89408
4,train,777,78743
4,train,779,28540
4,train,782,59987
4,train,783,92974
4,train,784,66298
4,train,785,35201
4,train,786,38811
4,train,787,36295
4,train,789,18810
4,train,792,30802
4,train,793,92400
4,train,794,10079
4,train,795,26672
4,train,798,69649
4,train,799,8742
4,train,801,11839
4,train,802,89297
4,train,803,50774
4,train,804,62372
4,train,805,68269
4,train,806,83412
4,train,808,531
4,train,809,3128
4,train,810,57529
4,train,811,400
4,train,812,81119
4,train,814,23318
4,train,815,62370
4,train,816,81742
4,train,817,32003
4,train,818,65339
4,train,819,7532
4,train,821,99930
4,train,822,19665
4,train,823,76357
4,train,824,33275
4,train,825,35130
4,train,826,73994
4,train,827,14901
4,train,829,78841
4,train,830,37712
4,train,831,27181
4,train,832,60734
4,train,833,62587
4,train,834,43802
4,train,835,57729
4,train,836,450
4,train,838,47337
4,train,839,6536
4,train,841,90794
4,train,842,81002
4,train,843,21431
4,train,844,44025
4,train,845,84494
4,train,847,22661
4,train,848,10878
4,train,850,58195
4,train,852,96459
4,train,853,61042
4,train,854,54576
4,train,855,40900
4,train,856,49431
4,train,857,1708
4,train,859,10073
4,train,860,12011
4,train,861,32992
4,train,862,94275
4,train,863,63046
4,train,864,38959
4,train,865,38925
4,train,866,32609
4,train,869,68514
4,train,870,4771
4,train,871,77046
4,train,872,90065
4,train,873,82111
4,train,874,59403
4,train,875,34240
4,train,876,88453
4,train,878,18399
4,train,879,84445
4,train,880,61702
4,train,881,22649
4,train,882,71491
4,train,883,64237
4,train,884,77291
4,train,885,87403
4,train,886,93312
4,train,887,16089
4,train,888,13110
4,train,892,36379
4,train,893,92483
4,train,894,62340
4,train,895,8347
4,train,896,93879
4,train,897,71773
4,train,898,40261
4,train,899,84215
4,train,900,29880
4,train,901,79868
4,train,902,7376
4,train,903,62388
4,train,904,56066
4,train,905,27165
4,train,906,67803
4,train,907,72422
4,train,908,420
4,train,909,53043
4,train,911,60721
4,train,912,61304
4,train,913,8942
4,train,916,87697
4,train,917,97429
4,train,919,90692
4,train,920,75892
4,train,921,97643
4,train,922,92652
4,train,923,3190
4,train,924,33622
4,train,925,17303
4,train,926,76877
4,train,927,83887
4,train,929,51440
4,train,932,94829
4,train,934,11904
4,train,935,34752
4,train,936,3598
4,train,937,93356
4,train,938,87597
4,train,939,54067
4,train,941,81574
4,train,942,20581
4,train,943,60402
4,train,944,29220
4,train,945,65728
4,train,946,84913
4,train,947,84562
4,train,948,25238
4,train,949,96028
4,train,952,24581
4,train,953,65715
4,train,954,15542
4,train,955,55201
4,train,956,1083
4,train,958,34963
4,train,959,33371
4,train,961,7501
4,train,962,35046
4,train,963,8889
4,train,964,12401
4,train,966,16484
4,train,969,78940
4,train,970,33953
4,train,971,14652
4,train,973,33032
4,train,975,68576
4,train,977,5408
4,train,978,46801
4,train,979,83807
4,train,980,84227
4,train,981,87295
4,train,982,92668
4,train,983,55954
4,train,984,8873
4,train,986,48838
4,train,987,47680
4,train,988,3267
4,train,989,82501
4,train,990,80185
4,train,991,32012
4,train,992,53103
4,train,993,41261
4,train,995,27240
4,train,997,95923
4,train,998,89328
4,train,999,40837
4,train,1000,48878
4,train,1001,43046
4,train,1003,1741
4,train,1004,72666
4,train,1005,46254
4,train,1006,210
4,train,1007,46939
4,train,1008,90883
4,train,1009,42073
4,train,1010,70910
4,train,1011,45578
4,train,1012,14745
4,train,1014,61115
4,train,1015,49455
4,train,1016,39051
4,train,1017,99733
4,train,1018,45302
4,train,1019,81408
4,train,1021,42057
4,train,1022,11145
4,train,1024,38748
4,train,1025,14070
4,train,1026,38744
4,train,1027,4599
4,train,1029,61108
4,train,1030,61032
4,train,1032,2701
4,train,1034,34052
4,train,1035,78718
4,train,1036,78372
4,train,1037,24677
4,train,1038,46186
4,train,1039,88747
4,train,1041,46710
4,train,1042,60806
4,train,1043,99639
4,train,1044,71880
4,train,1045,85588
4,train,1046,13408
4,train,1047,56255
4,train,1048,38262
4,train,1049,29424
4,train,1050,50164
4,train,1051,33405
4,train,1052,83017
4,train,1053,39032
4,train,1055,29903
4,train,1056,87842
4,train,1057,45169
4,train,1058,86542
4,train,1060,46826
4,train,1061,70195
4,train,1062,90926
4,train,1063,31165
4,train,1064,19404
4,train,1065,453
4,train,1066,89066
4,train,1068,28957
4,train,1069,49850
4,train,1071,51761
4,train,1072,41788
4,train,1073,72711
4,train,1074,70187
4,train,1075,43571
4,train,1076,12651
4,train,1077,34937
4,train,1078,30158
4,train,1079,53331
4,train,1080,35582
4,train,1081,71883
4,train,1082,28446
4,train,1083,51912
4,train,1084,32106
4,train,1085,38760
4,train,1086,58692
4,train,1087,63214
4,train,1088,94554
4,train,1089,68163
4,train,1091,38915
4,train,1093,29697
4,train,1094,49178
4,train,1095,2678
4,train,1096,22747
4,train,1098,21212
4,train,1100,10493
4,train,1101,6031
4,train,1105,53837
4,train,1106,56653
4,train,1107,48266
4,train,1109,64690
4,train,1110,6579
4,train,1111,10333
4,train,1112,59847
4,train,1113,68006
4,train,1114,19564
4,train,1115,67829
4,train,1117,53069
4,train,1118,28485
4,train,1120,20084
4,train,1121,57918
4,train,1123,32177
4,train,1124,21953
4,train,1125,91524
4,train,1126,12606
4,train,1127,72448
4,train,1128,89126
4,train,1129,14804
4,train,1130,44963
4,train,1131,88057
4,train,1132,1573
4,train,1133,33046
4,train,1134,52165
4,train,1136,22087
4,train,1137,86031
4,train,1138,60612
4,train,1139,20190
4,train,1140,3188
4,train,1142,14374
4,train,1143,88115
4,train,1144,27794
4,train,1145,71614
4,train,1148,61687
4,train,1149,33711
4,train,1150,53971
4,train,1151,28799
4,train,1152,56835
4,train,1153,1133
4,train,1154,76422
4,train,1155,64578
4,train,1157,65425
4,train,1158,68068
4,train,1159,87799
4,train,1160,7508
4,train,1161,16178
4,train,1162,2325
4,train,1164,44502
4,train,1166,53424
4,train,1167,36985
4,train,1168,28480
4,train,1169,92418
4,train,1170,84055
4,train,1171,32668
4,train,1172,54094
4,train,1173,32913
4,train,1174,24308
4,train,1175,20958
4,train,1176,18204
4,train,1177,71715
4,train,1180,14516
4,train,1181,45241
4,train,1182,692
4,train,1183,68834
4,train,1184,37597
4,train,1185,10146
4,train,1186,78605
4,train,1187,38938
4,train,1188,25576
4,train,1189,2339
4,train,1191,90617
4,train,1193,82875
4,train,1194,16632
4,train,1196,93409
4,train,1197,22609
4,train,1198,10391
4,train,1199,53947
4,train,1201,70703
4,train,1202,86862
4,train,1203,50893
4,train,1204,98275
4,train,1205,2694
4,train,1206,24306
4,train,1207,47942
4,train,1208,9439
4,train,1209,27978
4,train,1210,14788
4,train,1211,40579
4,train,1212,57174
4,train,1213,34400
4,train,1214,962
4,train,1215,25330
4,train,1216,50310
4,train,1217,1084
4,train,1219,68091
4,train,1220,4732
4,train,1221,42076
4,train,1222,81870
4,train,1223,33908
4,train,1225,39872
4,train,1228,73415
4,train,1229,24947
4,train,1231,82952
4,train,1232,78653
4,train,1234,75706
4,train,1236,12443
4,train,1238,23860
4,train,1239,35409
4,train,1242,10424
4,train,1243,11368
4,train,1244,73323
4,train,1245,49166
4,train,1246,97395
4,train,1247,58884
4,train,1248,95679
4,train,1250,95358
4,train,1251,91646
4,train,1253,58032
4,train,1254,16951
4,train,1255,25289
4,train,1256,40521
4,train,1257,4034
4,train,1258,64837
4,train,1259,66116
4,train,1260,86892
4,train,1261,81956
4,train,1263,54172
4,train,1264,29330
4,train,1265,1453
4,train,1266,47051
4,train,1267,36335
4,train,1269,88146
4,train,1270,76597
4,train,1271,7368
4,train,1272,53769
4,train,1273,70649
4,train,1274,13526
4,train,1275,7146
4,train,1276,30679
4,train,1277,12850
4,train,1278,5145
4,train,1280,58629
4,train,1281,13208
4,train,1283,54460
4,train,1284,79185
4,train,1285,7740
4,train,1286,55319
4,train,1287,87684
4,train,1288,75575
4,train,1289,31491
4,train,1292,18932
4,train,1293,29436
4,train,1294,70432
4,train,1295,63434
4,train,1296,42902
4,train,1297,36593
4,train,1298,54164
4,train,1299,25770
4,train,1300,65513
4,train,1301,63868
4,train,1302,90168
4,train,1303,10880
4,train,1304,72828
4,train,1305,48821
4,train,1306,81900
4,train,1310,53027
4,train,1311,34844
4,train,1312,89674
4,train,1313,3003
4,train,1316,85546
4,train,1318,16431
4,train,1319,17102
4,train,1320,55932
4,train,1321,61960
4,train,1322,42168
4,train,1323,57692
4,train,1324,92493
4,train,1327,85017
4,train,1328,30230
4,train,1329,4315
4,train,1330,12707
4,train,1331,18480
4,train,1332,75990
4,train,1334,97525
4,train,1336,62505
4,train,1337,56815
4,train,1338,33883
4,train,1340,45230
4,train,1341,37569
4,train,1342,5917
4,train,1343,54494
4,train,1344,9158
4,train,1345,36254
4,train,1346,74226
4,train,1347,31212
4,train,1348,23208
4,train,1349,2847
4,train,1350,95737
4,train,1351,90063
4,train,1353,45455
4,train,1355,16805
4,train,1356,15673
4,train,1357,39549
4,train,1359,69034
4,train,1360,13879
4,train,1362,92699
4,train,1363,15289
4,train,1365,6551
4,train,1366,84014
4,train,1367,9892
4,train,1368,51023
4,train,1369,63065
4,train,1370,48767
4,train,1371,80877
4,train,1374,73952
4,train,1375,39747
4,train,1377,20855
4,train,1378,21481
4,train,1379,97637
4,train,1380,19078
4,train,1381,56193
4,train,1382,9326
4,train,1383,88036
4,train,1384,39385
4,train,1385,45147
4,train,1386,60095
4,train,1388,6130
4,train,1389,12049
4,train,1390,72530
4,train,1391,23541
4,train,1392,18681
4,train,1393,19324
4,train,1394,68745
4,train,1397,45707
4,train,1398,32254
4,train,1399,93503
4,train,1401,6582
4,train,1402,38672
4,train,1403,23425
4,train,1405,51816
4,train,1406,97956
4,train,1409,92815
4,train,1411,68596
4,train,1412,61891
4,train,1413,71889
4,train,1414,80135
4,train,1415,30870
4,train,1417,88947
4,train,1420,25549
4,train,1421,93750
4,train,1422,58423
4,train,1423,73369
4,train,1424,18534
4,train,1425,92193
4,train,1426,56524
4,train,1427,10116
4,train,1428,30660
4,train,1429,60322
4,train,1430,29605
4,train,1431,21579
4,train,1432,63193
4,train,1433,25247
4,train,1434,27517
4,train,1436,55460
4,train,1437,75739
4,train,1439,35726
4,train,1440,57747
4,train,1441,62394
4,train,1442,92455
4,train,1443,31975
4,train,1445,23329
4,train,1446,960
4,train,1447,44254
4,train,1448,11100
4,train,1451,48770
4,train,1453,5764
4,train,1455,9511
4,train,1457,16426
4,train,1458,21580
4,train,1459,60103
4,train,1460,76084
4,train,1461,63378
4,train,1464,77531
4,train,1466,79344
4,train,1467,5501
4,train,1468,94917
4,train,1470,38447
4,train,1472,17668
4,train,1473,84017
4,train,1475,20880
4,train,1476,15662
4,train,1477,53585
4,train,1478,24065
4,train,1479,86855
4,train,1480,37635
4,train,1482,21039
4,train,1483,92506
4,train,1484,26204
4,train,1485,63511
4,train,1489,32322
4,train,1490,38905
4,train,1492,62424
4,train,1494,85308
4,train,1495,30531
4,train,1497,34251
4,train,1499,39517
4,train,1500,57897
4,train,1501,70305
4,train,1502,79501
4,train,1503,55307
4,train,1506,25672
4,train,1507,4121
4,train,1508,93311
4,train,1509,57687
4,train,1511,73214
4,train,1512,81929
4,train,1513,86985
4,train,1514,23499
4,train,1515,64846
4,train,1516,73145
4,train,1518,61434
4,train,1519,69451
4,train,1520,99979
4,train,1521,16047
4,train,1522,57600
4,train,1523,31685
4,train,1524,93525
4,train,1526,58070
4,train,1527,1879
4,train,1528,30990
4,train,1529,27899
4,train,1531,28144
4,train,1532,4755
4,train,1533,56205
4,train,1535,81961
4,train,1536,90035
4,train,1538,33460
4,train,1539,33180
4,train,1540,70468
4,train,1541,57224
4,train,1542,67713
4,train,1543,98355
4,train,1545,47621
4,train,1546,95036
4,train,1547,51350
4,train,1548,34182
4,train,1550,31076
4,train,1551,58297
4,train,1552,67707
4,train,1553,90272
4,train,1554,84953
4,train,1555,89442
4,train,1556,485
4,train,1558,39621
4,train,1559,36077
4,train,1560,85766
4,train,1561,8527
4,train,1562,25566
4,train,1563,53807
4,train,1564,74930
4,train,1565,36872
4,train,1566,76859
4,train,1567,4179
4,train,1568,23679
4,train,1569,64249
4,train,1570,60249
4,train,1571,35960
4,train,1572,86178
4,train,1573,36830
4,train,1574,28804
4,train,1576,31187
4,train,1577,38600
4,train,1579,97145
4,train,1580,50518
4,train,1581,34643
4,train,1582,35970
4,train,1583,87106
4,train,1584,30232
4,train,1585,22657
4,train,1586,21408
4,train,1590,8715
4,train,1591,51997
4,train,1593,10196
4,train,1596,14816
4,train,1597,58084
4,train,1598,44263
4,train,1599,86656
4,train,1600,13060
4,train,1603,67286
4,train,1604,17840
4,train,1605,90073
4,train,1607,60992
4,train,1608,36703
4,train,1609,85090
4,train,1610,19664
4,train,1611,84326
4,train,1613,98640
4,train,1615,89482
4,train,1616,87353
4,train,1618,78952
4,train,1619,15889
4,train,1620,6382
4,train,1621,35416
4,train,1622,40070
4,train,1624,97901
4,train,1625,66756
4,train,1626,33551
4,train,1627,22942
4,train,1628,39295
4,train,1629,83190
4,train,1630,4067
4,train,1631,43513
4,train,1632,67589
4,train,1633,15703
4,train,1634,26282
4,train,1635,25440
4,train,1636,43701
4,train,1637,99709
4,train,1638,12295
4,train,1639,50632
4,train,1641,196
4,train,1642,59251
4,train,1643,48190
4,train,1644,39415
4,train,1645,71256
4,train,1646,59455
4,train,1648,70705
4,train,1649,98801
4,train,1650,72887
4,train,1653,74530
4,train,1655,66195
4,train,1658,64826
4,train,1660,66959
4,train,1661,16833
4,train,1662,14084
4,train,1665,22930
4,train,1666,22121
4,train,1668,81538
4,train,1669,50409
4,train,1670,86732
4,train,1672,79879
4,train,1673,66717
4,train,1674,19825
4,train,1676,13844
4,train,1677,48319
4,train,1678,7561
4,train,1679,38156
4,train,1680,14162
4,train,1681,18617
4,train,1682,70625
4,train,1683,44058
4,train,1685,65616
4,train,1686,99776
4,train,1687,77578
4,train,1688,88286
4,train,1689,10457
4,train,1690,76762
4,train,1691,60326
4,train,1692,63977
4,train,1693,68568
4,train,1694,14379
4,train,1697,12586
4,train,1698,26286
4,train,1701,65121
4,train,1702,9228
4,train,1703,11696
4,train,1704,84548
4,train,1705,83589
4,train,1706,52728
4,train,1707,95359
4,train,1709,91672
4,train,1710,94993
4,train,1713,24447
4,train,1714,89494
4,train,1715,87457
4,train,1716,27898
4,train,1717,40107
4,train,1718,81321
4,train,1719,60855
4,train,1720,40898
4,train,1721,64016
4,train,1722,33855
4,train,1723,85161
4,train,1724,17689
4,train,1725,66438
4,train,1726,13739
4,train,1727,6980
4,train,1728,74781
4,train,1730,10911
4,train,1731,97408
4,train,1732,98132
4,train,1733,25261
4,train,1734,50387
4,train,1735,32038
4,train,1736,16751
4,train,1737,51172
4,train,1738,15859
4,train,1739,35865
4,train,1741,88408
4,train,1742,41084
4,train,1743,81054
4,train,1744,67484
4,train,1745,19510
4,train,1746,25597
4,train,1748,92244
4,train,1749,79914
4,train,1750,67059
4,train,1751,33465
4,train,1752,8083
4,train,1754,16818
4,train,1755,85498
4,train,1757,62770
4,train,1759,16110
4,train,1760,64305
4,train,1761,34819
4,train,1762,25012
4,train,1765,56877
4,train,1766,73830
4,train,1768,57782
4,train,1769,54923
4,train,1770,77045
4,train,1772,17403
4,train,1773,6638
4,train,1774,35482
4,train,1775,2171
4,train,1777,42218
4,train,1778,31951
4,train,1779,66632
4,train,1780,5679
4,train,1781,57763
4,train,1782,47946
4,train,1783,78237
4,train,1784,39364
4,train,1785,78489
4,train,1788,91208
4,train,1789,41632
4,train,1790,41647
4,train,1791,93709
4,train,1792,99424
4,train,1793,80846
4,train,1795,23792
4,train,1796,1595
4,train,1798,55240
4,train,1799,78650
4,train,1800,95897
4,train,1801,84848
4,train,1802,39522
4,train,1804,33879
4,train,1805,10282
4,train,1806,34577
4,train,1807,13229
4,train,1808,99612
4,train,1809,69797
4,train,1810,36961
4,train,1812,19674
4,train,1814,4800
4,train,1815,591
4,train,1817,48281
4,train,1819,57425
4,train,1820,95149
4,train,1821,25551
4,train,1822,10612
4,train,1823,33385
4,train,1824,92835
4,train,1825,99320
4,train,1826,82874
4,train,1827,35971
4,train,1828,73435
4,train,1829,34581
4,train,1830,69592
4,train,1831,98711
4,train,1832,81226
4,train,1833,95188
4,train,1834,73269
4,train,1836,765
4,train,1837,97917
