fold,set,oof_index,sample_id
2,train,252,44485
2,train,253,17494
2,train,254,65924
2,train,257,25319
2,train,260,56496
2,train,261,45469
2,train,262,59906
2,train,263,46716
2,train,264,40048
2,train,265,62431
2,train,266,72531
2,train,267,19609
2,train,268,58677
2,train,270,63716
2,train,273,95041
2,train,278,44099
2,train,279,13001
2,train,281,98629
2,train,282,58434
2,train,283,53719
2,train,284,40744
2,train,285,19496
2,train,287,48482
2,train,288,36733
2,train,289,81718
2,train,290,51579
2,train,291,23822
2,train,293,68057
2,train,294,67526
2,train,295,78746
2,train,297,30961
2,train,298,51735
2,train,300,83936
2,train,301,76403
2,train,303,59068
2,train,304,24975
2,train,305,49220
2,train,306,39314
2,train,307,42925
2,train,308,63152
2,train,309,1317
2,train,311,10173
2,train,312,26076
2,train,313,73889
2,train,314,71829
2,train,315,2728
2,train,316,30054
2,train,317,4738
2,train,318,48541
2,train,319,60011
2,train,320,64556
2,train,321,1800
2,train,322,5077
2,train,323,92463
2,train,325,92026
2,train,326,62491
2,train,327,98307
2,train,328,25971
2,train,330,78546
2,train,331,60238
2,train,332,81349
2,train,333,29321
2,train,334,51043
2,train,335,10657
2,train,336,82839
2,train,338,4099
2,train,339,13330
2,train,340,23785
2,train,341,31644
2,train,342,13477
2,train,343,3001
2,train,344,39172
2,train,345,66981
2,train,348,3386
2,train,349,1002
2,train,350,79446
2,train,351,56214
2,train,352,7676
2,train,353,86474
2,train,355,38846
2,train,356,88131
2,train,357,18053
2,train,358,85567
2,train,359,79864
2,train,360,61382
2,train,361,20851
2,train,362,64844
2,train,364,73559
2,train,368,91274
2,train,370,40256
2,train,371,5796
2,train,372,22582
2,train,373,27387
2,train,374,87577
2,train,375,4906
2,train,376,54568
2,train,377,27136
2,train,378,41777
2,train,379,92565
2,train,380,79690
2,train,381,84455
2,train,382,12373
2,train,383,71894
2,train,384,37827
2,train,385,48434
2,train,386,38829
2,train,387,2862
2,train,388,86620
2,train,389,89343
2,train,390,60148
2,train,391,47849
2,train,392,93175
2,train,393,24646
2,train,395,83968
2,train,396,66378
2,train,398,12475
2,train,399,96846
2,train,400,19505
2,train,401,53358
2,train,402,19769
2,train,403,29644
2,train,404,38308
2,train,406,6726
2,train,408,80582
2,train,409,79067
2,train,410,92842
2,train,411,90493
2,train,413,72388
2,train,414,93684
2,train,415,24591
2,train,416,53906
2,train,417,89022
2,train,418,25321
2,train,419,5231
2,train,420,64210
2,train,421,7366
2,train,422,90615
2,train,423,22672
2,train,424,51192
2,train,428,49069
2,train,429,70128
2,train,430,28341
2,train,431,89082
2,train,432,92623
2,train,435,21942
2,train,437,555
2,train,441,6036
2,train,442,77555
2,train,443,44312
2,train,445,51237
2,train,446,28272
2,train,447,79349
2,train,448,30415
2,train,449,73484
2,train,451,3304
2,train,452,42136
2,train,453,51121
2,train,454,45770
2,train,456,31603
2,train,457,19160
2,train,458,98162
2,train,460,42227
2,train,461,13904
2,train,463,79662
2,train,464,8025
2,train,465,48903
2,train,466,64597
2,train,467,35462
2,train,468,62804
2,train,469,35323
2,train,470,9879
2,train,471,93436
2,train,472,31712
2,train,473,2661
2,train,474,15690
2,train,475,76126
2,train,476,40006
2,train,477,64343
2,train,478,30353
2,train,479,1073
2,train,480,12470
2,train,481,58663
2,train,482,2169
2,train,483,9545
2,train,485,6800
2,train,486,26382
2,train,487,32508
2,train,488,66619
2,train,490,26329
2,train,491,81478
2,train,492,27939
2,train,494,63408
2,train,495,93716
2,train,496,43271
2,train,497,4591
2,train,499,1827
2,train,500,83075
2,train,501,31096
2,train,502,2604
2,train,503,5955
2,train,505,18461
2,train,506,10988
2,train,507,70832
2,train,508,53013
2,train,511,73766
2,train,512,8725
2,train,513,96316
2,train,514,98326
2,train,516,37625
2,train,517,44798
2,train,518,83793
2,train,519,87738
2,train,520,43105
2,train,521,86882
2,train,522,98461
2,train,524,86917
2,train,525,20266
2,train,526,29285
2,train,528,48901
2,train,529,14295
2,train,530,88380
2,train,531,38670
2,train,532,77199
2,train,533,44964
2,train,534,30120
2,train,535,33886
2,train,536,1444
2,train,537,43507
2,train,538,56807
2,train,539,28178
2,train,540,48872
2,train,541,85196
2,train,542,20985
2,train,543,5558
2,train,544,15787
2,train,545,50220
2,train,547,62776
2,train,548,15858
2,train,549,87168
2,train,550,59475
2,train,552,12195
2,train,553,35555
2,train,554,22072
2,train,555,18291
2,train,556,5759
2,train,557,45726
2,train,558,82726
2,train,559,9937
2,train,560,77541
2,train,561,54518
2,train,562,19677
2,train,563,2392
2,train,564,74468
2,train,565,5307
2,train,566,29485
2,train,569,65350
2,train,570,65138
2,train,572,52185
2,train,573,36441
2,train,574,74861
2,train,576,31406
2,train,577,97478
2,train,579,75537
2,train,580,56585
2,train,581,36642
2,train,582,977
2,train,583,38166
2,train,585,75636
2,train,586,6397
2,train,587,13677
2,train,588,7661
2,train,589,88717
2,train,590,5817
2,train,591,41646
2,train,592,40732
2,train,593,73290
2,train,594,29116
2,train,595,90614
2,train,596,75981
2,train,597,74227
2,train,598,88962
2,train,599,67113
2,train,600,66876
2,train,601,51918
2,train,602,8486
2,train,603,38888
2,train,604,66881
2,train,605,1128
2,train,606,52486
2,train,607,42910
2,train,609,88118
2,train,610,18850
2,train,611,98702
2,train,613,90806
2,train,614,21730
2,train,615,79563
2,train,616,18796
2,train,617,903
2,train,618,73208
2,train,620,56787
2,train,622,46737
2,train,623,84998
2,train,624,13999
2,train,625,68758
2,train,626,27541
2,train,628,93634
2,train,629,54925
2,train,630,86277
2,train,631,84193
2,train,633,98756
2,train,635,46570
2,train,636,45735
2,train,637,14809
2,train,638,1949
2,train,639,42989
2,train,640,91399
2,train,641,55907
2,train,642,74609
2,train,643,91595
2,train,645,82973
2,train,646,18660
2,train,647,70569
2,train,648,83492
2,train,649,61001
2,train,650,40113
2,train,651,35882
2,train,652,60892
2,train,655,10923
2,train,656,7639
2,train,657,64647
2,train,658,43457
2,train,659,51673
2,train,660,35660
2,train,661,55495
2,train,662,78929
2,train,663,51015
2,train,664,81099
2,train,665,38639
2,train,666,90532
2,train,667,92501
2,train,668,2374
2,train,669,50544
2,train,670,69600
2,train,671,75234
2,train,673,48408
2,train,674,2203
2,train,675,41910
2,train,676,9644
2,train,679,53521
2,train,680,27413
2,train,681,14268
2,train,682,25544
2,train,683,81053
2,train,684,60812
2,train,685,45211
2,train,686,31592
2,train,687,42940
2,train,690,37753
2,train,691,80920
2,train,692,30268
2,train,694,26744
2,train,695,47102
2,train,696,7500
2,train,698,59177
2,train,699,12695
2,train,702,67570
2,train,703,51993
2,train,705,67043
2,train,706,3943
2,train,708,65722
2,train,709,59518
2,train,711,54154
2,train,712,46837
2,train,713,55248
2,train,714,52266
2,train,716,44719
2,train,717,70626
2,train,718,78060
2,train,719,52648
2,train,720,68390
2,train,722,53800
2,train,723,67310
2,train,724,43491
2,train,725,60987
2,train,726,40430
2,train,727,79293
2,train,728,92202
2,train,730,63811
2,train,731,40670
2,train,733,2293
2,train,734,38501
2,train,735,97136
2,train,737,11545
2,train,739,18427
2,train,740,84984
2,train,741,40500
2,train,742,37574
2,train,743,60060
2,train,745,76643
2,train,748,39190
2,train,751,78286
2,train,752,85656
2,train,753,47957
2,train,754,88801
2,train,755,51941
2,train,756,1944
2,train,757,78590
2,train,758,88413
2,train,760,45072
2,train,761,13348
2,train,762,76235
2,train,763,19242
2,train,764,11326
2,train,765,65045
2,train,766,71793
2,train,767,34451
2,train,769,37281
2,train,771,96128
2,train,772,50980
2,train,773,61128
2,train,774,49616
2,train,776,89408
2,train,778,42600
2,train,779,28540
2,train,780,54565
2,train,781,22117
2,train,782,59987
2,train,783,92974
2,train,784,66298
2,train,785,35201
2,train,786,38811
2,train,788,24392
2,train,790,43930
2,train,791,59123
2,train,794,10079
2,train,795,26672
2,train,796,6084
2,train,797,59307
2,train,798,69649
2,train,799,8742
2,train,800,33795
2,train,801,11839
2,train,802,89297
2,train,803,50774
2,train,806,83412
2,train,807,80663
2,train,808,531
2,train,810,57529
2,train,811,400
2,train,813,95072
2,train,814,23318
2,train,816,81742
2,train,817,32003
2,train,818,65339
2,train,819,7532
2,train,820,1850
2,train,821,99930
2,train,822,19665
2,train,823,76357
2,train,824,33275
2,train,825,35130
2,train,826,73994
2,train,828,59369
2,train,829,78841
2,train,831,27181
2,train,833,62587
2,train,834,43802
2,train,835,57729
2,train,836,450
2,train,837,91734
2,train,839,6536
2,train,840,10305
2,train,842,81002
2,train,843,21431
2,train,844,44025
2,train,845,84494
2,train,846,34801
2,train,849,2061
2,train,850,58195
2,train,851,11201
2,train,852,96459
2,train,853,61042
2,train,855,40900
2,train,857,1708
2,train,858,39797
2,train,859,10073
2,train,861,32992
2,train,862,94275
2,train,863,63046
2,train,865,38925
2,train,867,67620
2,train,868,8427
2,train,869,68514
2,train,870,4771
2,train,871,77046
2,train,872,90065
2,train,873,82111
2,train,876,88453
2,train,877,9585
2,train,878,18399
2,train,880,61702
2,train,883,64237
2,train,885,87403
2,train,887,16089
2,train,888,13110
2,train,889,37744
2,train,890,30309
2,train,891,87274
2,train,892,36379
2,train,893,92483
2,train,894,62340
2,train,895,8347
2,train,896,93879
2,train,897,71773
2,train,898,40261
2,train,899,84215
2,train,900,29880
2,train,901,79868
2,train,902,7376
2,train,903,62388
2,train,905,27165
2,train,906,67803
2,train,907,72422
2,train,908,420
2,train,909,53043
2,train,910,90341
2,train,911,60721
2,train,912,61304
2,train,913,8942
2,train,914,35907
2,train,915,61456
2,train,916,87697
2,train,917,97429
2,train,918,58473
2,train,919,90692
2,train,922,92652
2,train,923,3190
2,train,926,76877
2,train,927,83887
2,train,928,82413
2,train,930,80348
2,train,931,25103
2,train,932,94829
2,train,933,77318
2,train,934,11904
2,train,935,34752
2,train,936,3598
2,train,937,93356
2,train,938,87597
2,train,939,54067
2,train,940,40939
2,train,941,81574
2,train,942,20581
2,train,943,60402
2,train,944,29220
2,train,945,65728
2,train,946,84913
2,train,947,84562
2,train,949,96028
2,train,950,24743
2,train,951,32602
2,train,952,24581
2,train,954,15542
2,train,955,55201
2,train,957,65473
2,train,960,36390
2,train,961,7501
2,train,963,8889
2,train,964,12401
2,train,965,63845
2,train,966,16484
2,train,967,19843
2,train,968,38484
2,train,969,78940
2,train,970,33953
2,train,971,14652
2,train,972,22269
2,train,973,33032
2,train,974,53083
2,train,975,68576
2,train,976,50728
2,train,977,5408
2,train,978,46801
2,train,979,83807
2,train,980,84227
2,train,981,87295
2,train,982,92668
2,train,985,49749
2,train,986,48838
2,train,987,47680
2,train,988,3267
2,train,990,80185
2,train,992,53103
2,train,993,41261
2,train,994,49578
2,train,995,27240
2,train,996,67106
2,train,998,89328
2,train,1001,43046
2,train,1002,88229
2,train,1003,1741
2,train,1004,72666
2,train,1005,46254
2,train,1006,210
2,train,1007,46939
2,train,1008,90883
2,train,1009,42073
2,train,1010,70910
2,train,1012,14745
2,train,1013,37441
2,train,1014,61115
2,train,1015,49455
2,train,1016,39051
2,train,1017,99733
2,train,1018,45302
2,train,1019,81408
2,train,1020,12790
2,train,1021,42057
2,train,1022,11145
2,train,1023,58413
2,train,1025,14070
2,train,1026,38744
2,train,1027,4599
2,train,1028,30716
2,train,1029,61108
2,train,1030,61032
2,train,1031,9887
2,train,1032,2701
2,train,1033,56370
2,train,1035,78718
2,train,1036,78372
2,train,1037,24677
2,train,1038,46186
2,train,1040,81601
2,train,1041,46710
2,train,1044,71880
2,train,1045,85588
2,train,1048,38262
2,train,1049,29424
2,train,1050,50164
2,train,1052,83017
2,train,1053,39032
2,train,1054,53236
2,train,1055,29903
2,train,1056,87842
2,train,1058,86542
2,train,1059,85312
2,train,1060,46826
2,train,1061,70195
2,train,1062,90926
2,train,1063,31165
2,train,1065,453
2,train,1066,89066
2,train,1067,39096
2,train,1069,49850
2,train,1070,31572
2,train,1071,51761
2,train,1072,41788
2,train,1073,72711
2,train,1074,70187
2,train,1075,43571
2,train,1076,12651
2,train,1077,34937
2,train,1079,53331
2,train,1081,71883
2,train,1082,28446
2,train,1083,51912
2,train,1084,32106
2,train,1086,58692
2,train,1087,63214
2,train,1088,94554
2,train,1089,68163
2,train,1090,51233
2,train,1091,38915
2,train,1092,39176
2,train,1093,29697
2,train,1094,49178
2,train,1095,2678
2,train,1096,22747
2,train,1097,84871
2,train,1098,21212
2,train,1099,71528
2,train,1100,10493
2,train,1101,6031
2,train,1102,584
2,train,1103,75088
2,train,1104,37740
2,train,1105,53837
2,train,1106,56653
2,train,1107,48266
2,train,1108,96858
2,train,1109,64690
2,train,1110,6579
2,train,1112,59847
2,train,1113,68006
2,train,1114,19564
2,train,1115,67829
2,train,1116,41374
2,train,1117,53069
2,train,1119,21441
2,train,1120,20084
2,train,1121,57918
2,train,1122,86227
2,train,1123,32177
2,train,1124,21953
2,train,1125,91524
2,train,1126,12606
2,train,1129,14804
2,train,1131,88057
2,train,1132,1573
2,train,1133,33046
2,train,1134,52165
2,train,1135,26081
2,train,1136,22087
2,train,1137,86031
2,train,1138,60612
2,train,1139,20190
2,train,1140,3188
2,train,1141,48068
2,train,1142,14374
2,train,1143,88115
2,train,1144,27794
2,train,1145,71614
2,train,1146,55763
2,train,1147,11755
2,train,1148,61687
2,train,1149,33711
2,train,1150,53971
2,train,1151,28799
2,train,1152,56835
2,train,1153,1133
2,train,1154,76422
2,train,1156,64815
2,train,1157,65425
2,train,1158,68068
2,train,1159,87799
2,train,1161,16178
2,train,1163,47892
2,train,1164,44502
2,train,1165,64346
2,train,1167,36985
2,train,1168,28480
2,train,1170,84055
2,train,1171,32668
2,train,1172,54094
2,train,1174,24308
2,train,1175,20958
2,train,1176,18204
2,train,1177,71715
2,train,1178,62453
2,train,1179,58871
2,train,1180,14516
2,train,1181,45241
2,train,1183,68834
2,train,1184,37597
2,train,1185,10146
2,train,1186,78605
2,train,1189,2339
2,train,1190,49044
2,train,1192,47663
2,train,1193,82875
2,train,1194,16632
2,train,1195,58103
2,train,1196,93409
2,train,1198,10391
2,train,1200,92131
2,train,1202,86862
2,train,1204,98275
2,train,1206,24306
2,train,1207,47942
2,train,1208,9439
2,train,1210,14788
2,train,1211,40579
2,train,1212,57174
2,train,1213,34400
2,train,1214,962
2,train,1215,25330
2,train,1216,50310
2,train,1217,1084
2,train,1218,59376
2,train,1219,68091
2,train,1220,4732
2,train,1221,42076
2,train,1222,81870
2,train,1224,41333
2,train,1225,39872
2,train,1226,73277
2,train,1227,70554
2,train,1229,24947
2,train,1230,83494
2,train,1231,82952
2,train,1233,20316
2,train,1234,75706
2,train,1235,42718
2,train,1236,12443
2,train,1237,28074
2,train,1238,23860
2,train,1239,35409
2,train,1240,51576
2,train,1241,24960
2,train,1244,73323
2,train,1246,97395
2,train,1249,38401
2,train,1250,95358
2,train,1252,97214
2,train,1253,58032
2,train,1255,25289
2,train,1256,40521
2,train,1257,4034
2,train,1258,64837
2,train,1259,66116
2,train,1260,86892
2,train,1262,47096
2,train,1263,54172
2,train,1264,29330
2,train,1265,1453
2,train,1266,47051
2,train,1267,36335
2,train,1268,67272
2,train,1269,88146
2,train,1270,76597
2,train,1271,7368
2,train,1272,53769
2,train,1273,70649
2,train,1275,7146
2,train,1277,12850
2,train,1278,5145
2,train,1279,77304
2,train,1280,58629
2,train,1281,13208
2,train,1282,14391
2,train,1283,54460
2,train,1284,79185
2,train,1285,7740
2,train,1287,87684
2,train,1288,75575
2,train,1289,31491
2,train,1290,63529
2,train,1291,93010
2,train,1294,70432
2,train,1296,42902
2,train,1297,36593
2,train,1299,25770
2,train,1300,65513
2,train,1301,63868
2,train,1303,10880
2,train,1304,72828
2,train,1307,46395
2,train,1308,22743
2,train,1309,58843
2,train,1312,89674
2,train,1313,3003
2,train,1314,79042
2,train,1315,88264
2,train,1316,85546
2,train,1317,43555
2,train,1318,16431
2,train,1319,17102
2,train,1320,55932
2,train,1322,42168
2,train,1323,57692
2,train,1324,92493
2,train,1325,14247
2,train,1326,10254
2,train,1327,85017
2,train,1328,30230
2,train,1329,4315
2,train,1330,12707
2,train,1331,18480
2,train,1333,15448
2,train,1334,97525
2,train,1335,24934
2,train,1338,33883
2,train,1339,62792
2,train,1340,45230
2,train,1343,54494
2,train,1344,9158
2,train,1345,36254
2,train,1347,31212
2,train,1348,23208
2,train,1350,95737
2,train,1351,90063
2,train,1352,96724
2,train,1354,23812
2,train,1355,16805
2,train,1358,37243
2,train,1360,13879
2,train,1361,25618
2,train,1362,92699
2,train,1363,15289
2,train,1364,73440
2,train,1365,6551
2,train,1366,84014
2,train,1367,9892
2,train,1368,51023
2,train,1369,63065
2,train,1371,80877
2,train,1372,72305
2,train,1373,64110
2,train,1376,34143
2,train,1377,20855
2,train,1378,21481
2,train,1379,97637
2,train,1380,19078
2,train,1381,56193
2,train,1382,9326
2,train,1383,88036
2,train,1384,39385
2,train,1385,45147
2,train,1386,60095
2,train,1387,50530
2,train,1388,6130
2,train,1389,12049
2,train,1390,72530
2,train,1391,23541
2,train,1395,25368
2,train,1396,17033
2,train,1398,32254
2,train,1400,50659
2,train,1401,6582
2,train,1402,38672
2,train,1404,20788
2,train,1406,97956
2,train,1407,17523
2,train,1408,1171
2,train,1410,90011
2,train,1412,61891
2,train,1413,71889
2,train,1414,80135
2,train,1415,30870
2,train,1416,22475
2,train,1418,59564
2,train,1419,38908
2,train,1421,93750
2,train,1423,73369
2,train,1424,18534
2,train,1427,10116
2,train,1428,30660
2,train,1429,60322
2,train,1430,29605
2,train,1432,63193
2,train,1433,25247
2,train,1434,27517
2,train,1435,48508
2,train,1436,55460
2,train,1438,25861
2,train,1439,35726
2,train,1441,62394
2,train,1442,92455
2,train,1444,47823
2,train,1446,960
2,train,1447,44254
2,train,1448,11100
2,train,1449,28495
2,train,1450,57144
2,train,1452,48115
2,train,1453,5764
2,train,1454,63472
2,train,1456,25803
2,train,1457,16426
2,train,1458,21580
2,train,1459,60103
2,train,1460,76084
2,train,1461,63378
2,train,1462,99867
2,train,1463,59535
2,train,1464,77531
2,train,1465,259
2,train,1466,79344
2,train,1467,5501
2,train,1469,9124
2,train,1470,38447
2,train,1471,20511
2,train,1472,17668
2,train,1473,84017
2,train,1474,99906
2,train,1476,15662
2,train,1477,53585
2,train,1479,86855
2,train,1480,37635
2,train,1481,91073
2,train,1482,21039
2,train,1483,92506
2,train,1484,26204
2,train,1485,63511
2,train,1486,77992
2,train,1487,20375
2,train,1488,57651
2,train,1489,32322
2,train,1490,38905
2,train,1491,74664
2,train,1492,62424
2,train,1493,55993
2,train,1495,30531
2,train,1496,87001
2,train,1498,12657
2,train,1500,57897
2,train,1501,70305
2,train,1503,55307
2,train,1504,26194
2,train,1505,88636
2,train,1509,57687
2,train,1510,62375
2,train,1511,73214
2,train,1514,23499
2,train,1515,64846
2,train,1516,73145
2,train,1517,61078
2,train,1518,61434
2,train,1519,69451
2,train,1520,99979
2,train,1521,16047
2,train,1522,57600
2,train,1523,31685
2,train,1525,81079
2,train,1526,58070
2,train,1528,30990
2,train,1530,74764
2,train,1531,28144
2,train,1532,4755
2,train,1534,6884
2,train,1535,81961
2,train,1536,90035
2,train,1537,18771
2,train,1538,33460
2,train,1539,33180
2,train,1540,70468
2,train,1541,57224
2,train,1542,67713
2,train,1543,98355
2,train,1544,48558
2,train,1545,47621
2,train,1546,95036
2,train,1549,18802
2,train,1550,31076
2,train,1552,67707
2,train,1553,90272
2,train,1554,84953
2,train,1555,89442
2,train,1556,485
2,train,1557,85929
2,train,1558,39621
2,train,1559,36077
2,train,1560,85766
2,train,1562,25566
2,train,1563,53807
2,train,1564,74930
2,train,1566,76859
2,train,1568,23679
2,train,1569,64249
2,train,1570,60249
2,train,1571,35960
2,train,1572,86178
2,train,1574,28804
2,train,1575,21393
2,train,1576,31187
2,train,1578,17154
2,train,1579,97145
2,train,1580,50518
2,train,1581,34643
2,train,1583,87106
2,train,1585,22657
2,train,1587,49577
2,train,1588,51639
2,train,1589,80153
2,train,1590,8715
2,train,1592,64603
2,train,1594,88970
2,train,1595,18752
2,train,1596,14816
2,train,1597,58084
2,train,1598,44263
2,train,1599,86656
2,train,1601,15113
2,train,1602,8927
2,train,1603,67286
2,train,1604,17840
2,train,1605,90073
2,train,1606,37956
2,train,1607,60992
2,train,1608,36703
2,train,1609,85090
2,train,1610,19664
2,train,1611,84326
2,train,1612,84841
2,train,1613,98640
2,train,1614,10351
2,train,1615,89482
2,train,1617,88530
2,train,1618,78952
2,train,1620,6382
2,train,1621,35416
2,train,1622,40070
2,train,1623,14124
2,train,1624,97901
2,train,1626,33551
2,train,1628,39295
2,train,1629,83190
2,train,1630,4067
2,train,1633,15703
2,train,1634,26282
2,train,1635,25440
2,train,1636,43701
2,train,1637,99709
2,train,1638,12295
2,train,1639,50632
2,train,1640,43479
2,train,1643,48190
2,train,1644,39415
2,train,1645,71256
2,train,1647,90890
2,train,1648,70705
2,train,1649,98801
2,train,1651,19249
2,train,1652,49444
2,train,1653,74530
2,train,1654,99228
2,train,1655,66195
2,train,1656,53926
2,train,1657,90129
2,train,1659,67748
2,train,1660,66959
2,train,1661,16833
2,train,1662,14084
2,train,1663,31032
2,train,1664,78945
2,train,1665,22930
2,train,1666,22121
2,train,1667,12123
2,train,1668,81538
2,train,1670,86732
2,train,1671,90151
2,train,1672,79879
2,train,1674,19825
2,train,1675,97974
2,train,1676,13844
2,train,1677,48319
2,train,1682,70625
2,train,1684,77970
2,train,1685,65616
2,train,1686,99776
2,train,1687,77578
2,train,1688,88286
2,train,1690,76762
2,train,1691,60326
2,train,1692,63977
2,train,1693,68568
2,train,1694,14379
2,train,1695,63576
2,train,1696,93024
2,train,1697,12586
2,train,1698,26286
2,train,1699,18198
2,train,1700,39751
2,train,1703,11696
2,train,1704,84548
2,train,1705,83589
2,train,1706,52728
2,train,1707,95359
2,train,1708,65503
2,train,1709,91672
2,train,1710,94993
2,train,1711,82005
2,train,1712,81424
2,train,1713,24447
2,train,1714,89494
2,train,1716,27898
2,train,1717,40107
2,train,1721,64016
2,train,1723,85161
2,train,1724,17689
2,train,1725,66438
2,train,1727,6980
2,train,1728,74781
2,train,1729,6345
2,train,1730,10911
2,train,1731,97408
2,train,1732,98132
2,train,1733,25261
2,train,1734,50387
2,train,1735,32038
2,train,1736,16751
2,train,1737,51172
2,train,1739,35865
2,train,1740,27472
2,train,1741,88408
2,train,1742,41084
2,train,1743,81054
2,train,1744,67484
2,train,1746,25597
2,train,1747,10542
2,train,1748,92244
2,train,1749,79914
2,train,1750,67059
2,train,1752,8083
2,train,1753,97329
2,train,1754,16818
2,train,1756,44262
2,train,1758,89412
2,train,1759,16110
2,train,1760,64305
2,train,1761,34819
2,train,1763,50110
2,train,1764,8034
2,train,1766,73830
2,train,1767,96598
2,train,1768,57782
2,train,1770,77045
2,train,1771,56858
2,train,1773,6638
2,train,1776,79759
2,train,1777,42218
2,train,1778,31951
2,train,1779,66632
2,train,1780,5679
2,train,1781,57763
2,train,1783,78237
2,train,1784,39364
2,train,1785,78489
2,train,1786,229
2,train,1787,8853
2,train,1788,91208
2,train,1791,93709
2,train,1792,99424
2,train,1793,80846
2,train,1794,45592
2,train,1795,23792
2,train,1796,1595
2,train,1797,43626
2,train,1798,55240
2,train,1799,78650
2,train,1802,39522
2,train,1803,49835
2,train,1804,33879
2,train,1805,10282
2,train,1806,34577
2,train,1807,13229
2,train,1809,69797
2,train,1810,36961
2,train,1811,21208
2,train,1812,19674
2,train,1813,83098
2,train,1814,4800
2,train,1815,591
2,train,1816,67881
2,train,1818,54087
2,train,1819,57425
2,train,1820,95149
2,train,1821,25551
2,train,1822,10612
2,train,1826,82874
2,train,1828,73435
2,train,1829,34581
2,train,1830,69592
2,train,1831,98711
2,train,1832,81226
2,train,1833,95188
2,train,1835,78731
2,train,1837,97917
2,train,1839,93786
2,train,1841,48630
2,train,1843,24446
2,train,1844,63417
2,train,1845,53335
2,train,1846,76181
2,train,1847,29685
2,train,1848,24624
2,train,1850,74256
2,train,1851,6805
2,train,1853,22793
2,train,1854,48094
2,train,1856,15516
2,train,1858,54837
2,train,1861,59387
2,train,1862,15410
2,train,1863,37536
2,train,1864,66465
2,train,1865,30287
2,train,1866,84810
2,train,1867,65290
2,train,1868,30472
2,train,1869,36349
