fold,set,oof_index,sample_id
3,train,1293,29436
3,train,1294,70432
3,train,1295,63434
3,train,1297,36593
3,train,1298,54164
3,train,1301,63868
3,train,1302,90168
3,train,1303,10880
3,train,1304,72828
3,train,1305,48821
3,train,1306,81900
3,train,1307,46395
3,train,1308,22743
3,train,1309,58843
3,train,1310,53027
3,train,1311,34844
3,train,1312,89674
3,train,1313,3003
3,train,1314,79042
3,train,1315,88264
3,train,1317,43555
3,train,1318,16431
3,train,1320,55932
3,train,1321,61960
3,train,1323,57692
3,train,1325,14247
3,train,1326,10254
3,train,1327,85017
3,train,1328,30230
3,train,1329,4315
3,train,1331,18480
3,train,1332,75990
3,train,1333,15448
3,train,1334,97525
3,train,1335,24934
3,train,1336,62505
3,train,1337,56815
3,train,1339,62792
3,train,1341,37569
3,train,1342,5917
3,train,1343,54494
3,train,1345,36254
3,train,1346,74226
3,train,1348,23208
3,train,1349,2847
3,train,1350,95737
3,train,1351,90063
3,train,1352,96724
3,train,1353,45455
3,train,1354,23812
3,train,1355,16805
3,train,1356,15673
3,train,1357,39549
3,train,1358,37243
3,train,1359,69034
3,train,1360,13879
3,train,1361,25618
3,train,1363,15289
3,train,1364,73440
3,train,1365,6551
3,train,1366,84014
3,train,1367,9892
3,train,1368,51023
3,train,1370,48767
3,train,1371,80877
3,train,1372,72305
3,train,1373,64110
3,train,1374,73952
3,train,1375,39747
3,train,1376,34143
3,train,1377,20855
3,train,1378,21481
3,train,1380,19078
3,train,1381,56193
3,train,1382,9326
3,train,1383,88036
3,train,1384,39385
3,train,1385,45147
3,train,1387,50530
3,train,1390,72530
3,train,1392,18681
3,train,1393,19324
3,train,1394,68745
3,train,1395,25368
3,train,1396,17033
3,train,1397,45707
3,train,1398,32254
3,train,1399,93503
3,train,1400,50659
3,train,1401,6582
3,train,1403,23425
3,train,1404,20788
3,train,1405,51816
3,train,1406,97956
3,train,1407,17523
3,train,1408,1171
3,train,1409,92815
3,train,1410,90011
3,train,1411,68596
3,train,1413,71889
3,train,1414,80135
3,train,1415,30870
3,train,1416,22475
3,train,1417,88947
3,train,1418,59564
3,train,1419,38908
3,train,1420,25549
3,train,1422,58423
3,train,1423,73369
3,train,1424,18534
3,train,1425,92193
3,train,1426,56524
3,train,1428,30660
3,train,1430,29605
3,train,1431,21579
3,train,1432,63193
3,train,1435,48508
3,train,1436,55460
3,train,1437,75739
3,train,1438,25861
3,train,1440,57747
3,train,1441,62394
3,train,1443,31975
3,train,1444,47823
3,train,1445,23329
3,train,1447,44254
3,train,1448,11100
3,train,1449,28495
3,train,1450,57144
3,train,1451,48770
3,train,1452,48115
3,train,1454,63472
3,train,1455,9511
3,train,1456,25803
3,train,1457,16426
3,train,1458,21580
3,train,1459,60103
3,train,1462,99867
3,train,1463,59535
3,train,1464,77531
3,train,1465,259
3,train,1466,79344
3,train,1467,5501
3,train,1468,94917
3,train,1469,9124
3,train,1470,38447
3,train,1471,20511
3,train,1472,17668
3,train,1474,99906
3,train,1475,20880
3,train,1476,15662
3,train,1477,53585
3,train,1478,24065
3,train,1481,91073
3,train,1482,21039
3,train,1483,92506
3,train,1485,63511
3,train,1486,77992
3,train,1487,20375
3,train,1488,57651
3,train,1489,32322
3,train,1490,38905
3,train,1491,74664
3,train,1493,55993
3,train,1494,85308
3,train,1496,87001
3,train,1497,34251
3,train,1498,12657
3,train,1499,39517
3,train,1500,57897
3,train,1501,70305
3,train,1502,79501
3,train,1503,55307
3,train,1504,26194
3,train,1505,88636
3,train,1506,25672
3,train,1507,4121
3,train,1508,93311
3,train,1509,57687
3,train,1510,62375
3,train,1512,81929
3,train,1513,86985
3,train,1514,23499
3,train,1515,64846
3,train,1517,61078
3,train,1519,69451
3,train,1520,99979
3,train,1521,16047
3,train,1522,57600
3,train,1523,31685
3,train,1524,93525
3,train,1525,81079
3,train,1526,58070
3,train,1527,1879
3,train,1528,30990
3,train,1529,27899
3,train,1530,74764
3,train,1531,28144
3,train,1532,4755
3,train,1533,56205
3,train,1534,6884
3,train,1536,90035
3,train,1537,18771
3,train,1538,33460
3,train,1539,33180
3,train,1541,57224
3,train,1543,98355
3,train,1544,48558
3,train,1545,47621
3,train,1546,95036
3,train,1547,51350
3,train,1548,34182
3,train,1549,18802
3,train,1551,58297
3,train,1553,90272
3,train,1554,84953
3,train,1556,485
3,train,1557,85929
3,train,1558,39621
3,train,1560,85766
3,train,1561,8527
3,train,1563,53807
3,train,1564,74930
3,train,1565,36872
3,train,1567,4179
3,train,1568,23679
3,train,1569,64249
3,train,1570,60249
3,train,1573,36830
3,train,1574,28804
3,train,1575,21393
3,train,1576,31187
3,train,1577,38600
3,train,1578,17154
3,train,1580,50518
3,train,1581,34643
3,train,1582,35970
3,train,1583,87106
3,train,1584,30232
3,train,1585,22657
3,train,1586,21408
3,train,1587,49577
3,train,1588,51639
3,train,1589,80153
3,train,1590,8715
3,train,1591,51997
3,train,1592,64603
3,train,1593,10196
3,train,1594,88970
3,train,1595,18752
3,train,1596,14816
3,train,1597,58084
3,train,1599,86656
3,train,1600,13060
3,train,1601,15113
3,train,1602,8927
3,train,1603,67286
3,train,1605,90073
3,train,1606,37956
3,train,1607,60992
3,train,1608,36703
3,train,1610,19664
3,train,1611,84326
3,train,1612,84841
3,train,1613,98640
3,train,1614,10351
3,train,1615,89482
3,train,1616,87353
3,train,1617,88530
3,train,1618,78952
3,train,1619,15889
3,train,1620,6382
3,train,1622,40070
3,train,1623,14124
3,train,1625,66756
3,train,1626,33551
3,train,1627,22942
3,train,1629,83190
3,train,1630,4067
3,train,1631,43513
3,train,1632,67589
3,train,1633,15703
3,train,1634,26282
3,train,1635,25440
3,train,1636,43701
3,train,1637,99709
3,train,1638,12295
3,train,1639,50632
3,train,1640,43479
3,train,1641,196
3,train,1642,59251
3,train,1643,48190
3,train,1644,39415
3,train,1645,71256
3,train,1646,59455
3,train,1647,90890
3,train,1649,98801
3,train,1650,72887
3,train,1651,19249
3,train,1652,49444
3,train,1654,99228
3,train,1655,66195
3,train,1656,53926
3,train,1657,90129
3,train,1658,64826
3,train,1659,67748
3,train,1660,66959
3,train,1662,14084
3,train,1663,31032
3,train,1664,78945
3,train,1667,12123
3,train,1669,50409
3,train,1670,86732
3,train,1671,90151
3,train,1673,66717
3,train,1674,19825
3,train,1675,97974
3,train,1676,13844
3,train,1677,48319
3,train,1678,7561
3,train,1679,38156
3,train,1680,14162
3,train,1681,18617
3,train,1682,70625
3,train,1683,44058
3,train,1684,77970
3,train,1685,65616
3,train,1686,99776
3,train,1687,77578
3,train,1688,88286
3,train,1689,10457
3,train,1690,76762
3,train,1691,60326
3,train,1694,14379
3,train,1695,63576
3,train,1696,93024
3,train,1697,12586
3,train,1699,18198
3,train,1700,39751
3,train,1701,65121
3,train,1702,9228
3,train,1703,11696
3,train,1704,84548
3,train,1705,83589
3,train,1706,52728
3,train,1707,95359
3,train,1708,65503
3,train,1709,91672
3,train,1711,82005
3,train,1712,81424
3,train,1713,24447
3,train,1714,89494
3,train,1715,87457
3,train,1716,27898
3,train,1718,81321
3,train,1719,60855
3,train,1720,40898
3,train,1721,64016
3,train,1722,33855
3,train,1724,17689
3,train,1725,66438
3,train,1726,13739
3,train,1727,6980
3,train,1728,74781
3,train,1729,6345
3,train,1730,10911
3,train,1731,97408
3,train,1732,98132
3,train,1733,25261
3,train,1734,50387
3,train,1735,32038
3,train,1736,16751
3,train,1737,51172
3,train,1738,15859
3,train,1739,35865
3,train,1740,27472
3,train,1742,41084
3,train,1744,67484
3,train,1745,19510
3,train,1746,25597
3,train,1747,10542
3,train,1748,92244
3,train,1749,79914
3,train,1750,67059
3,train,1751,33465
3,train,1752,8083
3,train,1753,97329
3,train,1755,85498
3,train,1756,44262
3,train,1757,62770
3,train,1758,89412
3,train,1759,16110
3,train,1760,64305
3,train,1762,25012
3,train,1763,50110
3,train,1764,8034
3,train,1765,56877
3,train,1766,73830
3,train,1767,96598
3,train,1769,54923
3,train,1771,56858
3,train,1772,17403
3,train,1773,6638
3,train,1774,35482
3,train,1775,2171
3,train,1776,79759
3,train,1780,5679
3,train,1781,57763
3,train,1782,47946
3,train,1783,78237
3,train,1784,39364
3,train,1785,78489
3,train,1786,229
3,train,1787,8853
3,train,1788,91208
3,train,1789,41632
3,train,1790,41647
3,train,1791,93709
3,train,1792,99424
3,train,1793,80846
3,train,1794,45592
3,train,1795,23792
3,train,1796,1595
3,train,1797,43626
3,train,1798,55240
3,train,1799,78650
3,train,1800,95897
3,train,1801,84848
3,train,1802,39522
3,train,1803,49835
3,train,1804,33879
3,train,1805,10282
3,train,1806,34577
3,train,1808,99612
