fold,set,oof_index,sample_id
1,train,219,69710
1,train,220,4447
1,train,221,24423
1,train,222,62366
1,train,223,51356
1,train,224,36968
1,train,225,26626
1,train,226,93229
1,train,227,24053
1,train,228,13221
1,train,229,54054
1,train,230,86074
1,train,232,83315
1,train,234,36637
1,train,235,79921
1,train,236,24676
1,train,238,87513
1,train,239,71682
1,train,240,91121
1,train,241,55084
1,train,242,68272
1,train,243,27561
1,train,245,35880
1,train,246,30469
1,train,249,47899
1,train,250,26320
1,train,252,44485
1,train,255,88645
1,train,256,2317
1,train,257,25319
1,train,258,5367
1,train,259,65297
1,train,260,56496
1,train,261,45469
1,train,263,46716
1,train,264,40048
1,train,265,62431
1,train,266,72531
1,train,268,58677
1,train,269,24983
1,train,270,63716
1,train,271,91285
1,train,272,26914
1,train,273,95041
1,train,274,61871
1,train,275,69417
1,train,276,49008
1,train,277,30988
1,train,278,44099
1,train,279,13001
1,train,280,44415
1,train,281,98629
1,train,282,58434
1,train,284,40744
1,train,286,72449
1,train,287,48482
1,train,288,36733
1,train,289,81718
1,train,290,51579
1,train,292,91378
1,train,294,67526
1,train,296,52481
1,train,298,51735
1,train,299,16887
1,train,300,83936
1,train,302,96069
1,train,303,59068
1,train,305,49220
1,train,306,39314
1,train,307,42925
1,train,308,63152
1,train,309,1317
1,train,310,4739
1,train,313,73889
1,train,314,71829
1,train,315,2728
1,train,317,4738
1,train,318,48541
1,train,319,60011
1,train,321,1800
1,train,322,5077
1,train,324,30616
1,train,325,92026
1,train,326,62491
1,train,327,98307
1,train,328,25971
1,train,329,95044
1,train,331,60238
1,train,332,81349
1,train,333,29321
1,train,335,10657
1,train,336,82839
1,train,337,6440
1,train,338,4099
1,train,340,23785
1,train,341,31644
1,train,343,3001
1,train,344,39172
1,train,345,66981
1,train,346,21245
1,train,347,84535
1,train,348,3386
1,train,349,1002
1,train,350,79446
1,train,351,56214
1,train,353,86474
1,train,354,27707
1,train,355,38846
1,train,356,88131
1,train,357,18053
1,train,358,85567
1,train,360,61382
1,train,361,20851
1,train,363,92613
1,train,364,73559
1,train,365,12247
1,train,366,3402
1,train,367,80574
1,train,368,91274
1,train,369,8127
1,train,372,22582
1,train,373,27387
1,train,374,87577
1,train,376,54568
1,train,377,27136
1,train,380,79690
1,train,381,84455
1,train,382,12373
1,train,383,71894
1,train,384,37827
1,train,386,38829
1,train,388,86620
1,train,389,89343
1,train,391,47849
1,train,392,93175
1,train,393,24646
1,train,394,91934
1,train,395,83968
1,train,397,75875
1,train,398,12475
1,train,399,96846
1,train,403,29644
1,train,404,38308
1,train,405,64466
1,train,406,6726
1,train,407,43023
1,train,408,80582
1,train,409,79067
1,train,410,92842
1,train,411,90493
1,train,412,9266
1,train,414,93684
1,train,415,24591
1,train,417,89022
1,train,420,64210
1,train,421,7366
1,train,422,90615
1,train,423,22672
1,train,424,51192
1,train,425,81488
1,train,426,92931
1,train,427,96152
1,train,428,49069
1,train,429,70128
1,train,431,89082
1,train,432,92623
1,train,433,95028
1,train,434,75532
1,train,435,21942
1,train,436,81888
1,train,437,555
1,train,438,24173
1,train,439,15080
1,train,440,85418
1,train,442,77555
1,train,443,44312
1,train,444,87272
1,train,445,51237
1,train,446,28272
1,train,447,79349
1,train,449,73484
1,train,450,68151
1,train,451,3304
1,train,452,42136
1,train,454,45770
1,train,455,72573
1,train,457,19160
1,train,458,98162
1,train,459,15181
1,train,460,42227
1,train,461,13904
1,train,462,35392
1,train,465,48903
1,train,466,64597
1,train,467,35462
1,train,468,62804
1,train,469,35323
1,train,471,93436
1,train,472,31712
1,train,473,2661
1,train,474,15690
1,train,475,76126
1,train,476,40006
1,train,478,30353
1,train,480,12470
1,train,481,58663
1,train,482,2169
1,train,483,9545
1,train,484,19320
1,train,486,26382
1,train,487,32508
1,train,488,66619
1,train,489,49029
1,train,490,26329
1,train,491,81478
1,train,492,27939
1,train,493,96455
1,train,497,4591
1,train,498,14171
1,train,499,1827
1,train,501,31096
1,train,503,5955
1,train,504,29084
1,train,505,18461
1,train,507,70832
1,train,508,53013
1,train,509,48951
1,train,510,42230
1,train,513,96316
1,train,515,18008
1,train,517,44798
1,train,522,98461
1,train,523,66617
1,train,524,86917
1,train,525,20266
1,train,526,29285
1,train,527,87645
1,train,528,48901
1,train,530,88380
1,train,532,77199
1,train,534,30120
1,train,535,33886
1,train,536,1444
1,train,537,43507
1,train,539,28178
1,train,541,85196
1,train,544,15787
1,train,545,50220
1,train,546,28481
1,train,548,15858
1,train,549,87168
1,train,550,59475
1,train,551,50604
1,train,552,12195
1,train,554,22072
1,train,557,45726
1,train,559,9937
1,train,560,77541
1,train,561,54518
1,train,563,2392
1,train,564,74468
1,train,566,29485
1,train,567,7204
1,train,568,46401
1,train,569,65350
1,train,570,65138
1,train,571,78381
1,train,572,52185
1,train,573,36441
1,train,574,74861
1,train,575,33112
1,train,576,31406
1,train,577,97478
1,train,578,93945
1,train,579,75537
1,train,580,56585
1,train,582,977
1,train,583,38166
1,train,584,77167
1,train,585,75636
1,train,586,6397
1,train,587,13677
1,train,588,7661
1,train,589,88717
1,train,590,5817
1,train,591,41646
1,train,594,29116
1,train,596,75981
1,train,597,74227
1,train,598,88962
1,train,599,67113
1,train,600,66876
1,train,602,8486
1,train,603,38888
1,train,604,66881
1,train,605,1128
1,train,606,52486
1,train,608,18705
1,train,609,88118
1,train,610,18850
1,train,611,98702
1,train,612,79920
1,train,613,90806
1,train,614,21730
1,train,615,79563
1,train,616,18796
1,train,618,73208
1,train,619,64374
1,train,620,56787
1,train,621,81861
1,train,622,46737
1,train,624,13999
1,train,626,27541
1,train,627,70221
1,train,628,93634
1,train,629,54925
1,train,630,86277
1,train,631,84193
1,train,632,77301
1,train,634,20876
1,train,635,46570
1,train,639,42989
1,train,641,55907
1,train,642,74609
1,train,643,91595
1,train,644,53194
1,train,646,18660
1,train,647,70569
1,train,648,83492
1,train,650,40113
1,train,652,60892
1,train,653,66173
1,train,654,85702
1,train,655,10923
1,train,656,7639
1,train,657,64647
1,train,659,51673
1,train,660,35660
1,train,661,55495
1,train,662,78929
1,train,663,51015
1,train,664,81099
1,train,665,38639
1,train,666,90532
1,train,668,2374
1,train,669,50544
1,train,670,69600
1,train,671,75234
1,train,672,88881
1,train,673,48408
1,train,675,41910
1,train,677,81217
1,train,678,71697
1,train,679,53521
1,train,680,27413
1,train,683,81053
1,train,684,60812
1,train,685,45211
1,train,687,42940
1,train,688,62158
1,train,689,18446
1,train,690,37753
1,train,691,80920
1,train,692,30268
1,train,693,98929
1,train,694,26744
1,train,695,47102
1,train,696,7500
1,train,697,66522
1,train,698,59177
1,train,699,12695
1,train,700,93068
1,train,701,7920
1,train,702,67570
1,train,704,31304
1,train,705,67043
1,train,706,3943
1,train,707,64008
1,train,708,65722
1,train,709,59518
1,train,710,55427
1,train,711,54154
1,train,714,52266
1,train,715,27129
1,train,716,44719
1,train,717,70626
1,train,718,78060
1,train,719,52648
1,train,721,5898
1,train,722,53800
1,train,723,67310
1,train,724,43491
1,train,726,40430
1,train,727,79293
1,train,729,41338
1,train,730,63811
1,train,731,40670
1,train,732,52345
1,train,733,2293
1,train,734,38501
1,train,735,97136
1,train,736,52903
1,train,737,11545
1,train,738,17424
1,train,739,18427
1,train,740,84984
1,train,741,40500
1,train,742,37574
1,train,743,60060
1,train,744,67116
1,train,745,76643
1,train,746,39826
1,train,747,22045
1,train,748,39190
1,train,749,20153
1,train,750,35764
1,train,751,78286
1,train,752,85656
1,train,753,47957
1,train,755,51941
1,train,756,1944
1,train,757,78590
1,train,758,88413
1,train,759,6071
1,train,760,45072
1,train,761,13348
1,train,762,76235
1,train,763,19242
1,train,764,11326
1,train,765,65045
1,train,766,71793
1,train,767,34451
1,train,768,71874
1,train,769,37281
1,train,770,23141
1,train,773,61128
1,train,774,49616
1,train,775,60415
1,train,776,89408
1,train,777,78743
1,train,778,42600
1,train,779,28540
1,train,780,54565
1,train,781,22117
1,train,783,92974
1,train,784,66298
1,train,786,38811
1,train,787,36295
1,train,788,24392
1,train,789,18810
1,train,790,43930
1,train,791,59123
1,train,792,30802
1,train,793,92400
1,train,794,10079
1,train,796,6084
1,train,797,59307
1,train,799,8742
1,train,800,33795
1,train,801,11839
1,train,802,89297
1,train,804,62372
1,train,805,68269
1,train,806,83412
1,train,807,80663
1,train,808,531
1,train,809,3128
1,train,811,400
1,train,812,81119
1,train,813,95072
1,train,814,23318
1,train,815,62370
1,train,816,81742
1,train,817,32003
1,train,819,7532
1,train,820,1850
1,train,822,19665
1,train,823,76357
1,train,824,33275
1,train,825,35130
1,train,826,73994
1,train,827,14901
1,train,828,59369
1,train,830,37712
1,train,832,60734
1,train,833,62587
1,train,834,43802
1,train,836,450
1,train,837,91734
1,train,838,47337
1,train,839,6536
1,train,840,10305
1,train,841,90794
1,train,843,21431
1,train,845,84494
1,train,846,34801
1,train,847,22661
1,train,848,10878
1,train,849,2061
1,train,850,58195
1,train,851,11201
1,train,852,96459
1,train,853,61042
1,train,854,54576
1,train,856,49431
1,train,857,1708
1,train,858,39797
1,train,860,12011
1,train,861,32992
1,train,863,63046
1,train,864,38959
1,train,865,38925
1,train,866,32609
1,train,867,67620
1,train,868,8427
1,train,870,4771
1,train,871,77046
1,train,872,90065
1,train,873,82111
1,train,874,59403
1,train,875,34240
1,train,876,88453
1,train,877,9585
1,train,879,84445
1,train,880,61702
1,train,881,22649
1,train,882,71491
1,train,884,77291
1,train,885,87403
1,train,886,93312
1,train,887,16089
1,train,888,13110
1,train,889,37744
1,train,890,30309
1,train,891,87274
1,train,892,36379
1,train,896,93879
1,train,898,40261
1,train,899,84215
1,train,901,79868
1,train,902,7376
1,train,903,62388
1,train,904,56066
1,train,905,27165
1,train,906,67803
1,train,907,72422
1,train,910,90341
1,train,911,60721
1,train,913,8942
1,train,914,35907
1,train,915,61456
1,train,917,97429
1,train,918,58473
1,train,920,75892
1,train,921,97643
1,train,923,3190
1,train,924,33622
1,train,925,17303
1,train,926,76877
1,train,927,83887
1,train,928,82413
1,train,929,51440
1,train,930,80348
1,train,931,25103
1,train,932,94829
1,train,933,77318
1,train,935,34752
1,train,936,3598
1,train,937,93356
1,train,938,87597
1,train,939,54067
1,train,940,40939
1,train,941,81574
1,train,942,20581
1,train,943,60402
1,train,944,29220
1,train,947,84562
1,train,948,25238
1,train,950,24743
1,train,951,32602
1,train,953,65715
1,train,956,1083
1,train,957,65473
1,train,958,34963
1,train,959,33371
1,train,960,36390
1,train,962,35046
1,train,963,8889
1,train,964,12401
1,train,965,63845
1,train,966,16484
1,train,967,19843
1,train,968,38484
1,train,969,78940
1,train,970,33953
1,train,971,14652
1,train,972,22269
1,train,973,33032
1,train,974,53083
1,train,975,68576
1,train,976,50728
1,train,978,46801
1,train,979,83807
1,train,980,84227
1,train,981,87295
1,train,982,92668
1,train,983,55954
1,train,984,8873
1,train,985,49749
1,train,986,48838
1,train,988,3267
1,train,989,82501
1,train,990,80185
1,train,991,32012
1,train,993,41261
1,train,994,49578
1,train,995,27240
1,train,996,67106
1,train,997,95923
1,train,998,89328
1,train,999,40837
1,train,1000,48878
1,train,1002,88229
1,train,1004,72666
1,train,1005,46254
1,train,1007,46939
1,train,1008,90883
1,train,1009,42073
1,train,1010,70910
1,train,1011,45578
1,train,1012,14745
1,train,1013,37441
1,train,1014,61115
1,train,1015,49455
1,train,1016,39051
1,train,1017,99733
1,train,1018,45302
1,train,1020,12790
1,train,1021,42057
1,train,1022,11145
1,train,1023,58413
1,train,1024,38748
1,train,1025,14070
1,train,1027,4599
1,train,1028,30716
1,train,1029,61108
1,train,1030,61032
1,train,1031,9887
1,train,1032,2701
1,train,1033,56370
1,train,1034,34052
1,train,1035,78718
1,train,1038,46186
1,train,1039,88747
1,train,1040,81601
1,train,1042,60806
1,train,1043,99639
1,train,1046,13408
1,train,1047,56255
1,train,1048,38262
1,train,1049,29424
1,train,1050,50164
1,train,1051,33405
1,train,1054,53236
1,train,1055,29903
1,train,1057,45169
1,train,1058,86542
1,train,1059,85312
1,train,1060,46826
1,train,1061,70195
1,train,1064,19404
1,train,1065,453
1,train,1066,89066
1,train,1067,39096
1,train,1068,28957
1,train,1069,49850
1,train,1070,31572
1,train,1071,51761
1,train,1072,41788
1,train,1076,12651
1,train,1077,34937
1,train,1078,30158
1,train,1079,53331
1,train,1080,35582
1,train,1081,71883
1,train,1083,51912
1,train,1085,38760
1,train,1086,58692
1,train,1087,63214
1,train,1088,94554
1,train,1090,51233
1,train,1091,38915
1,train,1092,39176
1,train,1093,29697
1,train,1094,49178
1,train,1095,2678
1,train,1096,22747
1,train,1097,84871
1,train,1098,21212
1,train,1099,71528
1,train,1101,6031
1,train,1102,584
1,train,1103,75088
1,train,1104,37740
1,train,1105,53837
1,train,1107,48266
1,train,1108,96858
1,train,1110,6579
1,train,1111,10333
1,train,1113,68006
1,train,1114,19564
1,train,1116,41374
1,train,1117,53069
1,train,1118,28485
1,train,1119,21441
1,train,1120,20084
1,train,1121,57918
1,train,1122,86227
1,train,1126,12606
1,train,1127,72448
1,train,1128,89126
1,train,1129,14804
1,train,1130,44963
1,train,1131,88057
1,train,1132,1573
1,train,1134,52165
1,train,1135,26081
1,train,1136,22087
1,train,1137,86031
1,train,1138,60612
1,train,1139,20190
1,train,1141,48068
1,train,1142,14374
1,train,1144,27794
1,train,1146,55763
1,train,1147,11755
1,train,1148,61687
1,train,1149,33711
1,train,1151,28799
1,train,1152,56835
1,train,1155,64578
1,train,1156,64815
1,train,1158,68068
1,train,1159,87799
1,train,1160,7508
1,train,1161,16178
1,train,1162,2325
1,train,1163,47892
1,train,1164,44502
1,train,1165,64346
1,train,1166,53424
1,train,1169,92418
1,train,1170,84055
1,train,1171,32668
1,train,1172,54094
1,train,1173,32913
1,train,1174,24308
1,train,1175,20958
1,train,1176,18204
1,train,1178,62453
1,train,1179,58871
1,train,1182,692
1,train,1183,68834
1,train,1186,78605
1,train,1187,38938
1,train,1188,25576
1,train,1189,2339
1,train,1190,49044
1,train,1191,90617
1,train,1192,47663
1,train,1193,82875
1,train,1194,16632
1,train,1195,58103
1,train,1197,22609
1,train,1199,53947
1,train,1200,92131
1,train,1201,70703
1,train,1203,50893
1,train,1204,98275
1,train,1205,2694
1,train,1206,24306
1,train,1209,27978
1,train,1212,57174
1,train,1214,962
1,train,1215,25330
1,train,1218,59376
1,train,1219,68091
1,train,1221,42076
1,train,1223,33908
1,train,1224,41333
1,train,1225,39872
1,train,1226,73277
1,train,1227,70554
1,train,1228,73415
1,train,1229,24947
1,train,1230,83494
1,train,1232,78653
1,train,1233,20316
1,train,1235,42718
1,train,1236,12443
1,train,1237,28074
1,train,1238,23860
1,train,1240,51576
1,train,1241,24960
1,train,1242,10424
1,train,1243,11368
1,train,1244,73323
1,train,1245,49166
1,train,1246,97395
1,train,1247,58884
1,train,1248,95679
1,train,1249,38401
1,train,1250,95358
1,train,1251,91646
1,train,1252,97214
1,train,1253,58032
1,train,1254,16951
1,train,1255,25289
1,train,1256,40521
1,train,1258,64837
1,train,1259,66116
1,train,1261,81956
1,train,1262,47096
1,train,1263,54172
1,train,1264,29330
1,train,1265,1453
1,train,1266,47051
1,train,1267,36335
1,train,1268,67272
1,train,1269,88146
1,train,1270,76597
1,train,1271,7368
1,train,1273,70649
1,train,1274,13526
1,train,1275,7146
1,train,1276,30679
1,train,1277,12850
1,train,1278,5145
1,train,1279,77304
1,train,1282,14391
1,train,1285,7740
1,train,1286,55319
1,train,1288,75575
1,train,1289,31491
1,train,1290,63529
1,train,1291,93010
1,train,1292,18932
1,train,1293,29436
1,train,1294,70432
1,train,1295,63434
1,train,1296,42902
1,train,1297,36593
1,train,1298,54164
1,train,1299,25770
1,train,1300,65513
1,train,1302,90168
1,train,1303,10880
1,train,1304,72828
1,train,1305,48821
1,train,1306,81900
1,train,1307,46395
1,train,1308,22743
1,train,1309,58843
1,train,1310,53027
1,train,1311,34844
1,train,1312,89674
1,train,1314,79042
1,train,1315,88264
1,train,1316,85546
1,train,1317,43555
1,train,1318,16431
1,train,1319,17102
1,train,1320,55932
1,train,1321,61960
1,train,1322,42168
1,train,1323,57692
1,train,1324,92493
1,train,1325,14247
1,train,1326,10254
1,train,1328,30230
1,train,1330,12707
1,train,1331,18480
1,train,1332,75990
1,train,1333,15448
1,train,1335,24934
1,train,1336,62505
1,train,1337,56815
1,train,1338,33883
1,train,1339,62792
1,train,1340,45230
1,train,1341,37569
1,train,1342,5917
1,train,1343,54494
1,train,1344,9158
1,train,1345,36254
1,train,1346,74226
1,train,1347,31212
1,train,1349,2847
1,train,1351,90063
1,train,1352,96724
1,train,1353,45455
1,train,1354,23812
1,train,1356,15673
1,train,1357,39549
1,train,1358,37243
1,train,1359,69034
1,train,1361,25618
1,train,1362,92699
1,train,1363,15289
1,train,1364,73440
1,train,1365,6551
1,train,1367,9892
1,train,1369,63065
1,train,1370,48767
1,train,1372,72305
1,train,1373,64110
1,train,1374,73952
1,train,1375,39747
1,train,1376,34143
1,train,1379,97637
1,train,1383,88036
1,train,1384,39385
1,train,1386,60095
1,train,1387,50530
1,train,1388,6130
1,train,1389,12049
1,train,1391,23541
1,train,1392,18681
1,train,1393,19324
1,train,1394,68745
1,train,1395,25368
1,train,1396,17033
1,train,1397,45707
1,train,1399,93503
1,train,1400,50659
1,train,1402,38672
1,train,1403,23425
1,train,1404,20788
1,train,1405,51816
1,train,1406,97956
1,train,1407,17523
1,train,1408,1171
1,train,1409,92815
1,train,1410,90011
1,train,1411,68596
1,train,1412,61891
1,train,1414,80135
1,train,1415,30870
1,train,1416,22475
1,train,1417,88947
1,train,1418,59564
1,train,1419,38908
1,train,1420,25549
1,train,1421,93750
1,train,1422,58423
1,train,1425,92193
1,train,1426,56524
1,train,1427,10116
1,train,1428,30660
1,train,1429,60322
1,train,1430,29605
1,train,1431,21579
1,train,1433,25247
1,train,1434,27517
1,train,1435,48508
1,train,1436,55460
1,train,1437,75739
1,train,1438,25861
1,train,1439,35726
1,train,1440,57747
1,train,1441,62394
1,train,1442,92455
1,train,1443,31975
1,train,1444,47823
1,train,1445,23329
1,train,1446,960
1,train,1447,44254
1,train,1449,28495
1,train,1450,57144
1,train,1451,48770
1,train,1452,48115
1,train,1453,5764
1,train,1454,63472
1,train,1455,9511
1,train,1456,25803
1,train,1460,76084
1,train,1461,63378
1,train,1462,99867
1,train,1463,59535
1,train,1464,77531
1,train,1465,259
1,train,1467,5501
1,train,1468,94917
1,train,1469,9124
1,train,1471,20511
1,train,1472,17668
1,train,1473,84017
1,train,1474,99906
1,train,1475,20880
1,train,1477,53585
1,train,1478,24065
1,train,1479,86855
1,train,1480,37635
1,train,1481,91073
1,train,1482,21039
1,train,1483,92506
1,train,1484,26204
1,train,1485,63511
1,train,1486,77992
1,train,1487,20375
1,train,1488,57651
1,train,1491,74664
1,train,1492,62424
1,train,1493,55993
1,train,1494,85308
1,train,1495,30531
1,train,1496,87001
1,train,1497,34251
1,train,1498,12657
1,train,1499,39517
1,train,1502,79501
1,train,1503,55307
1,train,1504,26194
1,train,1505,88636
1,train,1506,25672
1,train,1507,4121
1,train,1508,93311
1,train,1510,62375
1,train,1511,73214
1,train,1512,81929
1,train,1513,86985
1,train,1516,73145
1,train,1517,61078
1,train,1518,61434
1,train,1519,69451
1,train,1520,99979
1,train,1521,16047
1,train,1523,31685
1,train,1524,93525
1,train,1525,81079
1,train,1526,58070
1,train,1527,1879
1,train,1528,30990
1,train,1529,27899
1,train,1530,74764
1,train,1533,56205
1,train,1534,6884
1,train,1535,81961
1,train,1536,90035
1,train,1537,18771
1,train,1538,33460
1,train,1540,70468
1,train,1541,57224
1,train,1542,67713
1,train,1544,48558
1,train,1546,95036
1,train,1547,51350
1,train,1548,34182
1,train,1549,18802
1,train,1550,31076
1,train,1551,58297
1,train,1552,67707
1,train,1555,89442
1,train,1557,85929
1,train,1559,36077
1,train,1561,8527
1,train,1562,25566
1,train,1564,74930
1,train,1565,36872
1,train,1566,76859
1,train,1567,4179
1,train,1568,23679
1,train,1569,64249
1,train,1571,35960
1,train,1572,86178
1,train,1573,36830
1,train,1574,28804
1,train,1575,21393
1,train,1577,38600
1,train,1578,17154
1,train,1579,97145
1,train,1580,50518
1,train,1581,34643
1,train,1582,35970
1,train,1583,87106
1,train,1584,30232
1,train,1585,22657
1,train,1586,21408
1,train,1587,49577
1,train,1588,51639
1,train,1589,80153
1,train,1590,8715
1,train,1591,51997
1,train,1592,64603
1,train,1593,10196
1,train,1594,88970
1,train,1595,18752
1,train,1598,44263
1,train,1599,86656
1,train,1600,13060
1,train,1601,15113
1,train,1602,8927
1,train,1603,67286
1,train,1604,17840
1,train,1605,90073
1,train,1606,37956
1,train,1607,60992
1,train,1609,85090
1,train,1612,84841
1,train,1614,10351
1,train,1615,89482
1,train,1616,87353
1,train,1617,88530
1,train,1619,15889
1,train,1621,35416
1,train,1622,40070
1,train,1623,14124
1,train,1624,97901
1,train,1625,66756
1,train,1626,33551
1,train,1627,22942
1,train,1628,39295
1,train,1631,43513
1,train,1632,67589
1,train,1633,15703
1,train,1635,25440
1,train,1637,99709
1,train,1640,43479
1,train,1641,196
1,train,1642,59251
1,train,1646,59455
1,train,1647,90890
1,train,1648,70705
1,train,1649,98801
1,train,1650,72887
1,train,1651,19249
1,train,1652,49444
1,train,1653,74530
1,train,1654,99228
1,train,1655,66195
1,train,1656,53926
1,train,1657,90129
1,train,1658,64826
1,train,1659,67748
1,train,1660,66959
1,train,1661,16833
1,train,1663,31032
1,train,1664,78945
1,train,1665,22930
1,train,1666,22121
1,train,1667,12123
1,train,1668,81538
1,train,1669,50409
1,train,1670,86732
1,train,1671,90151
1,train,1672,79879
1,train,1673,66717
1,train,1675,97974
1,train,1677,48319
1,train,1678,7561
1,train,1679,38156
1,train,1680,14162
1,train,1681,18617
1,train,1682,70625
1,train,1683,44058
1,train,1684,77970
1,train,1686,99776
1,train,1689,10457
1,train,1690,76762
1,train,1692,63977
1,train,1693,68568
1,train,1695,63576
1,train,1696,93024
1,train,1697,12586
1,train,1698,26286
1,train,1699,18198
1,train,1700,39751
1,train,1701,65121
1,train,1702,9228
1,train,1703,11696
1,train,1704,84548
1,train,1705,83589
1,train,1708,65503
1,train,1709,91672
1,train,1710,94993
1,train,1711,82005
1,train,1712,81424
1,train,1713,24447
1,train,1714,89494
1,train,1715,87457
1,train,1716,27898
1,train,1717,40107
1,train,1718,81321
1,train,1719,60855
1,train,1720,40898
1,train,1722,33855
1,train,1723,85161
1,train,1724,17689
1,train,1725,66438
1,train,1726,13739
1,train,1727,6980
1,train,1728,74781
1,train,1729,6345
1,train,1732,98132
1,train,1733,25261
1,train,1736,16751
1,train,1738,15859
1,train,1740,27472
1,train,1741,88408
1,train,1743,81054
1,train,1744,67484
1,train,1745,19510
1,train,1747,10542
1,train,1749,79914
1,train,1750,67059
1,train,1751,33465
1,train,1752,8083
1,train,1753,97329
1,train,1754,16818
1,train,1755,85498
1,train,1756,44262
1,train,1757,62770
1,train,1758,89412
1,train,1759,16110
1,train,1761,34819
1,train,1762,25012
1,train,1763,50110
1,train,1764,8034
1,train,1765,56877
1,train,1767,96598
1,train,1768,57782
1,train,1769,54923
1,train,1770,77045
1,train,1771,56858
1,train,1772,17403
1,train,1773,6638
1,train,1774,35482
1,train,1775,2171
1,train,1776,79759
1,train,1777,42218
1,train,1778,31951
1,train,1779,66632
1,train,1782,47946
1,train,1783,78237
1,train,1786,229
1,train,1787,8853
1,train,1788,91208
1,train,1789,41632
1,train,1790,41647
1,train,1792,99424
1,train,1794,45592
1,train,1795,23792
1,train,1796,1595
1,train,1797,43626
1,train,1798,55240
1,train,1799,78650
1,train,1800,95897
1,train,1801,84848
1,train,1803,49835
1,train,1804,33879
1,train,1807,13229
1,train,1808,99612
1,train,1810,36961
1,train,1811,21208
1,train,1812,19674
1,train,1813,83098
1,train,1814,4800
1,train,1816,67881
1,train,1817,48281
1,train,1818,54087
1,train,1820,95149
1,train,1822,10612
1,train,1823,33385
1,train,1824,92835
1,train,1825,99320
1,train,1827,35971
1,train,1828,73435
1,train,1829,34581
1,train,1830,69592
1,train,1831,98711
1,train,1832,81226
1,train,1833,95188
1,train,1834,73269
1,train,1835,78731
1,train,1836,765
1,train,1837,97917
1,train,1838,89561
1,train,1839,93786
1,train,1840,37853
1,train,1841,48630
1,train,1842,56701
1,train,1844,63417
1,train,1845,53335
1,train,1846,76181
1,train,1847,29685
1,train,1849,27914
1,train,1850,74256
1,train,1851,6805
1,train,1852,34357
1,train,1853,22793
1,train,1854,48094
1,train,1855,55272
1,train,1856,15516
1,train,1857,17871
1,train,1858,54837
1,train,1859,77303
1,train,1860,75787
1,train,1861,59387
1,train,1862,15410
1,train,1863,37536
1,train,1864,66465
